Card number|Card type
4916431209975830|Visa
4716200518328060|Visa
4485803001651788|Visa
4485522360491608|Visa
4024007143320157|Visa
4539550511282945|Visa
4539438783528015|Visa
4716788790089079|Visa
4539682469249616|Visa
4532960376165225|Visa
4539347373705455|Visa
4024007104137467|Visa
4916315772556442|Visa
4929636388978521|Visa
4929263162644433|Visa
4539057203758638|Visa
4916821694834262|Visa
4556068417092381|Visa
4716040740735207|Visa
4916412685639371|Visa
4089878345154012|Visa
4532253246428852|Visa
4485925363265400|Visa
4410569219159530|Visa
4916858478223304|Visa
4180314763913463|Visa
4929609197887142|Visa
4716469340403330|Visa
4929186855249436|Visa
4485176057624987|Visa
4929197101848475|Visa
4556137328924949|Visa
4485695316164501|Visa
4916975697930996|Visa
4485739655943958|Visa
4716575170250912|Visa
4996606945795161|Visa
4532690156068782|Visa
4539217747348540|Visa
4556419977479650|Visa
4485529438946703|Visa
4532357748853432|Visa
4532303502078386|Visa
4539034665047578|Visa
4539025175915213|Visa
4532438289714280|Visa
4716577231957279|Visa
4929590971452743|Visa
4916829955128134|Visa
4929220317624942|Visa
4556942894708471|Visa
4400812277192205|Visa
4485762983859597|Visa
4556931797731151|Visa
4024007194984737|Visa
4539662021700520|Visa
4716809182539099|Visa
4556782737350382|Visa
4485192064330013|Visa
4916969347256308|Visa
4929373681100757|Visa
4532115063544485|Visa
4716063722766990|Visa
4716331178329450|Visa
4024007156655572|Visa
4716832533895515|Visa
4532954845133393|Visa
4539716646015340|Visa
4024007168065646|Visa
4024007106554420|Visa
4227806994911070|Visa
4722629218886062|Visa
4485530213236393|Visa
4532412384893026|Visa
4532984280188677|Visa
4746921014737496|Visa
4716298231868230|Visa
4539090271613054|Visa
4024007128468104|Visa
4558416653209235|Visa
4556144130308550|Visa
4532470571922727|Visa
4539019225965476|Visa
4018064801711977|Visa
4556515741692963|Visa
4929391914839538|Visa
4532915503966010|Visa
4556810987887868|Visa
4532474509415531|Visa
4532656831750193|Visa
4532822033692621|Visa
4556530081516755|Visa
4556369991541391|Visa
4716306241426491|Visa
4136632420164179|Visa
4556260843899725|Visa
4532193825842240|Visa
4556028980653670|Visa
4929489247205201|Visa
4916057743618162|Visa
4716819816000079|Visa
4532837485743227|Visa
4716171765483769|Visa
4716483773131433|Visa
4424290081732882|Visa
4539355686605528|Visa
4024007135680642|Visa
4556192659066216|Visa
4916830995703639|Visa
4929640539766702|Visa
4539217106034947|Visa
4716258828150947|Visa
4539792707633487|Visa
4916221327664949|Visa
4701061194053373|Visa
4539343214052561|Visa
4071151717888363|Visa
4532678554337123|Visa
4716518381776119|Visa
4916201028142064|Visa
4556830471947135|Visa
4539992799192174|Visa
4532828965940672|Visa
4752843349530274|Visa
4539423438010213|Visa
4716258893082199|Visa
4916667573906642|Visa
4539995390143322|Visa
4039531410466982|Visa
4556259312229299|Visa
4716663086573286|Visa
4329359251499816|Visa
4024007177202222|Visa
4024007157267286|Visa
4488101395763781|Visa
4929930356042141|Visa
4991503808096131|Visa
4929857438276753|Visa
4556008943822307|Visa
4485113301975865|Visa
4916342841328041|Visa
4916059027173336|Visa
4716527169505905|Visa
4163862281674729|Visa
4959197049667055|Visa
4532161869023142|Visa
4474021387215176|Visa
4716312322913456|Visa
4916830272252888|Visa
4916205538167412|Visa
4532356661007349|Visa
4024007190469485|Visa
4539324803037643|Visa
4556922073694064|Visa
4539194495682323|Visa
4929739328572626|Visa
4781195709469428|Visa
4716645653059286|Visa
4024007171136038|Visa
4024007113480346|Visa
4556050514412860|Visa
4485260549773220|Visa
4539965316966569|Visa
4532765750367911|Visa
4024007147899743|Visa
4929043614720076|Visa
4491409499626076|Visa
4929643813115364|Visa
4532785840823350|Visa
4556733661957668|Visa
4539686323447449|Visa
4929223093810073|Visa
4929420925322737|Visa
4532686935712807|Visa
4929603233022269|Visa
4485518227524607|Visa
4556495690473501|Visa
4539576406614280|Visa
4929857895357252|Visa
4532227689788188|Visa
4539298731277762|Visa
4929469252048894|Visa
4539819577498533|Visa
