Card number|Card type
6021153663931375|Maestro
6175942602136516|Maestro
5020600999260625|Maestro
6717326912044971|Maestro
5020523595292398|Maestro
6115882287569743|Maestro
5020949937249244|Maestro
6357820282512950|Maestro
5020787035694766|Maestro
6303481977682080|Maestro
6412481388244973|Maestro
5020930675069424|Maestro
5020057892190575|Maestro
5020742051028639|Maestro
5020446972362396|Maestro
6182147393340126|Maestro
5020290674216504|Maestro
6395332720003901|Maestro
5020488645405632|Maestro
5020177534548418|Maestro
5020951297073099|Maestro
6647697963906960|Maestro
6686161275709978|Maestro
6982418696660565|Maestro
6780701950002218|Maestro
5020821740192418|Maestro
6475237272750770|Maestro
6913755791925060|Maestro
6090326369327991|Maestro
6743361987965295|Maestro
5020936190306027|Maestro
5020146764334674|Maestro
5020013601863879|Maestro
5020664148566084|Maestro
5020937540020920|Maestro
6920519480886418|Maestro
5020672009679706|Maestro
6033896205563173|Maestro
5020343809847428|Maestro
5020134849993847|Maestro
5020205663531937|Maestro
5020788488190062|Maestro
6716329199918843|Maestro
6461427449485725|Maestro
6301427109645174|Maestro
5020696417122314|Maestro
5020920852063738|Maestro
6661171457939581|Maestro
5020838935454502|Maestro
5020562884214085|Maestro
5020366365305119|Maestro
6630480079271598|Maestro
5020716263205136|Maestro
6056003015345386|Maestro
6383219697405546|Maestro
6922467606733312|Maestro
5020404941463506|Maestro
5020861034598102|Maestro
6525871855714132|Maestro
6801025553181509|Maestro
5020825731912718|Maestro
6907324874581148|Maestro
6538855546265492|Maestro
6850126492124194|Maestro
5020128488139613|Maestro
6882545527551109|Maestro
5020338497992049|Maestro
5020017547749340|Maestro
6633283617545409|Maestro
6781476051584997|Maestro
6454109790103011|Maestro
6776000907670680|Maestro
5020282063030349|Maestro
6674824349070677|Maestro
6068907235793348|Maestro
5020078116823890|Maestro
5020688440854336|Maestro
5020118013144774|Maestro
5020543220751238|Maestro
5020074585408065|Maestro
6213438646497356|Maestro
6469862631578626|Maestro
5020297500317372|Maestro
6627301306614746|Maestro
5020363356201498|Maestro
5020441677049414|Maestro
5020827309711555|Maestro
5020396323284015|Maestro
5020785933121429|Maestro
5020517122065558|Maestro
6193817896781607|Maestro
6413168692489860|Maestro
6947372010509459|Maestro
5020985666168767|Maestro
5020431157495922|Maestro
5020213727158978|Maestro
5020514562589114|Maestro
6521115851133697|Maestro
6081073707238461|Maestro
5020797449166913|Maestro
6989977793402893|Maestro
6966837016816484|Maestro
5020334102277355|Maestro
6466649498327905|Maestro
5020092300528470|Maestro
6536495419383353|Maestro
6493427655166201|Maestro
6476387724027803|Maestro
6047606926016102|Maestro
5020330262072669|Maestro
6994115743024003|Maestro
5020053683949618|Maestro
5020329806187702|Maestro
5020493477166690|Maestro
6878243051308874|Maestro
6876748726322060|Maestro
5020440810515257|Maestro
5020306800496081|Maestro
5020874503436605|Maestro
6776391928156159|Maestro
6166544798855114|Maestro
5020262706981470|Maestro
6235510534345394|Maestro
5020766846062025|Maestro
5020879175884362|Maestro
5020267410255202|Maestro
6348089851415969|Maestro
5020922157579772|Maestro
5020274319389843|Maestro
6477543836094383|Maestro
5020168697704393|Maestro
6461375073646973|Maestro
6583321546688732|Maestro
5020514663853443|Maestro
6008817248381879|Maestro
5020166588404289|Maestro
5020457279846114|Maestro
6752381186440484|Maestro
