Card number|Card type
377209712108556|American Express
378578867262429|American Express
376229018467697|American Express
347876245700369|American Express
349704411612424|American Express
346305242697155|American Express
347639916882548|American Express
376565747840211|American Express
343757362756703|American Express
379515406296004|American Express
341912367018342|American Express
347303906182613|American Express
347572442536454|American Express
373624818661189|American Express
345273666839334|American Express
346852760508272|American Express
347693000710776|American Express
378602643898536|American Express
379486268739228|American Express
347172808482045|American Express
371844610970933|American Express
347955250580336|American Express
347535718189233|American Express
376394804624669|American Express
379166935585184|American Express
346313622721090|American Express
370154820328042|American Express
347961912381501|American Express
373592288053858|American Express
370261412480667|American Express
371337209042776|American Express
372450171692368|American Express
343114753260061|American Express
376165190508926|American Express
372252680463277|American Express
348745333834563|American Express
378490211623589|American Express
371539362749432|American Express
376524433849713|American Express
348532088775534|American Express
375043407838553|American Express
372056092240466|American Express
376536923418718|American Express
379109369824265|American Express
342428923174965|American Express
340496703625391|American Express
345157756978880|American Express
348175439249237|American Express
341777936536573|American Express
379775988337143|American Express
348104352422746|American Express
340136256121790|American Express
377710102817334|American Express
344249712548138|American Express
340784752585552|American Express
375548416445364|American Express
341655836579580|American Express
342841751108972|American Express
377790202611969|American Express
343230495377433|American Express
