Card number|Card type
4485135272695958|Visa
4024007107833112|Visa
4024007132033688|Visa
4716653109288590|Visa
4485596107488788|Visa
4909397323654453|Visa
4532147978943742|Visa
4716415384604176|Visa
4485874418799544|Visa
4539167537811076|Visa
4024007104340426|Visa
4539525932177106|Visa
4929683881873106|Visa
4532234199175500|Visa
4532454595334838|Visa
4024007185120424|Visa
4929484179672379|Visa
4916809617758734|Visa
4716578339023469|Visa
4716332644155446|Visa
4485574375553237|Visa
4539485297244332|Visa
4485910635660091|Visa
4716453632256630|Visa
4929580790563713|Visa
4485720821487161|Visa
4556287884940621|Visa
4539837404926682|Visa
4916714460407423|Visa
4916505461669734|Visa
4118899945636377|Visa
4929906789517727|Visa
4485160302064660|Visa
4024007173118919|Visa
4916915597670961|Visa
4485431328235893|Visa
4556223515468484|Visa
4716193324373729|Visa
4556052567271391|Visa
4532561669578932|Visa
4485609123499620|Visa
4916348658686090|Visa
4556882816246350|Visa
4553859302757176|Visa
4539790879425971|Visa
4716473673174260|Visa
4916543122851128|Visa
4532314677608097|Visa
4916335440404056|Visa
4539551807543925|Visa
4916112492076318|Visa
4556137995713153|Visa
4688359633515995|Visa
4716376648752781|Visa
4916838492706039|Visa
4532749939981388|Visa
4532510129603715|Visa
4556255878729771|Visa
4916824341998043|Visa
4407032680465576|Visa
4539030944046324|Visa
4916360154930039|Visa
4532361013746271|Visa
4629280034054727|Visa
4556227510478794|Visa
4485897343261652|Visa
4024007179552319|Visa
4556697229302214|Visa
4929957163657829|Visa
4929662388848050|Visa
4024007106535015|Visa
4783690403690392|Visa
4716713330108387|Visa
4716683907606826|Visa
4716373150745493|Visa
4485279956893420|Visa
4564865117134920|Visa
4539210379004564|Visa
4997795533755304|Visa
4716255685262914|Visa
4094476732986246|Visa
4716697665849790|Visa
4916793134841506|Visa
4532792737452699|Visa
4121405258104527|Visa
4385226938818034|Visa
4532261669667864|Visa
4485645213657099|Visa
4916398260389195|Visa
4485575756720147|Visa
4485097458919497|Visa
4556401591367198|Visa
4716696468595378|Visa
4716044684656783|Visa
4556906333538658|Visa
4716663025798713|Visa
4452793306545372|Visa
4716023002056553|Visa
4539363456059868|Visa
4539315190271027|Visa
4485993122600895|Visa
4024007172685876|Visa
4929861681119595|Visa
4539959907218399|Visa
4929489182661392|Visa
4532413168200974|Visa
4485759478442376|Visa
4024007161530968|Visa
4556362092747462|Visa
4532612257708819|Visa
4556957558092236|Visa
4916701860988268|Visa
4485173797117687|Visa
4024007198619446|Visa
4929363316880071|Visa
4539893315922948|Visa
4929234549154404|Visa
4024007125558683|Visa
4556986584002778|Visa
4532452151187459|Visa
4916842540393766|Visa
4916180376018573|Visa
4929282482873266|Visa
4359030704045075|Visa
4985284563826792|Visa
4625475528505630|Visa
4929462040419931|Visa
4716487781960642|Visa
4485035602923486|Visa
4350648950953731|Visa
4539452255889417|Visa
4929876609041036|Visa
4929640058917843|Visa
4556416492329436|Visa
4499730334701655|Visa
4916393818065298|Visa
4556070098522140|Visa
4916218921449198|Visa
4929993290098140|Visa
4539432447467488|Visa
4024007178951926|Visa
4539913515164347|Visa
4315404480155858|Visa
4485734984118091|Visa
4539162818753683|Visa
4532462874594097|Visa
4916373248237675|Visa
4556064995463425|Visa
4929885870274424|Visa
4556430777083055|Visa
4532350328578495|Visa
4886919870075464|Visa
4485193377150965|Visa
4288555714546536|Visa
4556891376046837|Visa
4916361425365963|Visa
4556038063396303|Visa
4716615456987876|Visa
4024007105239700|Visa
4485882072758300|Visa
4485932810268458|Visa
4539114900710105|Visa
4716266819780291|Visa
4808184016424119|Visa
4929282107404075|Visa
4716151468749450|Visa
4661016336278500|Visa
4810268715456658|Visa
4485961763945564|Visa
4532951067603228|Visa
4532195990681873|Visa
4916155096881252|Visa
4024007131376948|Visa
4532892480946499|Visa
4916986791793701|Visa
4716626632484399|Visa
4916149284239381|Visa
4532770293891898|Visa
4532534229748238|Visa
4539281883801761|Visa
4916100805972489|Visa
4532478549594353|Visa
4532802018988558|Visa
4929478385283187|Visa
4485161102304504|Visa
4716072055994095|Visa
4716653127752841|Visa
4929457467843712|Visa
4539984125752193|Visa
4916365016067292|Visa
4539993198775932|Visa
4024007147927148|Visa
4408569620954838|Visa
4916683983467893|Visa
4432835168349859|Visa
4716156990009281|Visa
4916788035868962|Visa
4716043429659227|Visa
4485763245868822|Visa
4532874297331826|Visa
4024007120469316|Visa
4539878218361419|Visa
4485455035868449|Visa
4716602490523354|Visa
4716572017860102|Visa
4716976148418260|Visa
4929445329934845|Visa
4362657945989854|Visa
4716529770687734|Visa
4929830134885417|Visa
4539798196892898|Visa
4916261970334259|Visa
