Card number|Card type
5419317304070917|MasterCard
5353538803968206|MasterCard
5172314685341899|MasterCard
5504840687221712|MasterCard
5482886450883291|MasterCard
5483991696550511|MasterCard
5156337419504326|MasterCard
5302150484717191|MasterCard
5528093306900447|MasterCard
5219390881477542|MasterCard
5487702760815276|MasterCard
5539640976751711|MasterCard
5138781073811415|MasterCard
5375032599380234|MasterCard
5360813910467504|MasterCard
5188708046125382|MasterCard
5543307255350631|MasterCard
5236644801721184|MasterCard
5360161159799546|MasterCard
5275956766965073|MasterCard
5482088912252070|MasterCard
5256148837141511|MasterCard
5446954018247600|MasterCard
5162820258061955|MasterCard
5142966826596629|MasterCard
5443523749361197|MasterCard
5394288029272782|MasterCard
5331666277689284|MasterCard
5580097115230990|MasterCard
5383398806050757|MasterCard
5322679266780593|MasterCard
5259772079510435|MasterCard
5392665651300118|MasterCard
5331738966618385|MasterCard
5135076903039276|MasterCard
5323808350058439|MasterCard
5301099161628356|MasterCard
5468708749435147|MasterCard
5447011068969390|MasterCard
5358280772033135|MasterCard
5532974764437226|MasterCard
5175663130189163|MasterCard
