Card number|Card type
5240938881618995|MasterCard
5198826059496785|MasterCard
5532961573637930|MasterCard
5337105339794851|MasterCard
5269122963801086|MasterCard
5346835371659674|MasterCard
5207939035599470|MasterCard
5292127448901832|MasterCard
5294591546935018|MasterCard
5139646973449252|MasterCard
5586176537773409|MasterCard
5428223118299511|MasterCard
5436396051572282|MasterCard
5297589369097160|MasterCard
5426732099111653|MasterCard
5391537650321125|MasterCard
5126588402856472|MasterCard
5446225913291906|MasterCard
5350993436855408|MasterCard
5331436170943109|MasterCard
5542191575177069|MasterCard
5252830943124713|MasterCard
5152730554963279|MasterCard
5370036460101012|MasterCard
5236691977055293|MasterCard
5115752846858097|MasterCard
5510423214269553|MasterCard
5426030688433327|MasterCard
5489117843979379|MasterCard
5427365722103547|MasterCard
5420986375196814|MasterCard
5181315234475954|MasterCard
5140971791111232|MasterCard
5299716239448632|MasterCard
5481377960789245|MasterCard
5341165577268764|MasterCard
5428442403266973|MasterCard
5186584732668643|MasterCard
5319296145749155|MasterCard
5580347483997146|MasterCard
5554026257737159|MasterCard
5383819957899130|MasterCard
5485811780521228|MasterCard
5252663117003169|MasterCard
5417600628511233|MasterCard
5288283060847195|MasterCard
5598288368947626|MasterCard
5348025300797724|MasterCard
5421127789831022|MasterCard
5526122288589241|MasterCard
5399714589658388|MasterCard
5338170680674481|MasterCard
5282503670671057|MasterCard
