Card number|Card type
345922307835644|American Express
340027692734975|American Express
377614393579134|American Express
348721451776225|American Express
346070129121162|American Express
379805931293729|American Express
347009016857222|American Express
348474507377693|American Express
376454928230668|American Express
375665030792433|American Express
379130107825158|American Express
342509935666674|American Express
346388780547255|American Express
377925858020947|American Express
376011691464534|American Express
372458050963933|American Express
347252633952550|American Express
342045052431741|American Express
346545785486942|American Express
344830635491397|American Express
343184158091619|American Express
378236065396412|American Express
378592404918443|American Express
345125957852683|American Express
344309654044346|American Express
342576049659028|American Express
377614545038757|American Express
349460748258239|American Express
341797790483159|American Express
344669655801212|American Express
379933099832078|American Express
370506525410898|American Express
378917881102742|American Express
370745526203411|American Express
346670310740850|American Express
372593069060758|American Express
345556784534690|American Express
345016160127262|American Express
341404411009113|American Express
372574345704260|American Express
374816930315764|American Express
374856088138584|American Express
347572855910105|American Express
374343782513867|American Express
377386832592362|American Express
342848948578330|American Express
346059350197132|American Express
342505100054878|American Express
377271475169712|American Express
349839940784060|American Express
349632296042419|American Express
379691868888156|American Express
345833561393115|American Express
347030841331548|American Express
348692650131746|American Express
349602281599384|American Express
348145951051469|American Express
345147079493691|American Express
349893437766577|American Express
347450978946944|American Express
378893264008139|American Express
345247135892652|American Express
371392204816625|American Express
347547032977623|American Express
347666047374939|American Express
377787533971989|American Express
372936261548957|American Express
377914160369812|American Express
378539051388768|American Express
370326474654473|American Express
347527567136944|American Express
373892748742128|American Express
374861759083754|American Express
377566683279975|American Express
346818067408821|American Express
340925686101533|American Express
374161340481819|American Express
378183143837589|American Express
340295498134498|American Express
377967990918042|American Express
347545477956078|American Express
340724887431876|American Express
341366231230866|American Express
377863749076861|American Express
370876598696115|American Express
377644443454665|American Express
372963541004106|American Express
376088685615842|American Express
370079259496848|American Express
371251730340965|American Express
371808072427807|American Express
378316291493926|American Express
345405959891990|American Express
345997696139071|American Express
349406321787193|American Express
372961891282710|American Express
345200748671401|American Express
371392767524681|American Express
377024135981459|American Express
346707593655049|American Express
375836394084507|American Express
378478333881664|American Express
340536016552384|American Express
377177929038025|American Express
376761736828131|American Express
346461452928093|American Express
373300216395692|American Express
379182488873059|American Express
342233279079614|American Express
379517390750616|American Express
379760262910187|American Express
376166662919906|American Express
349146206381916|American Express
379038312002051|American Express
347399144255278|American Express
343764320232355|American Express
341188618462494|American Express
374675370903020|American Express
372495447466444|American Express
376353949928955|American Express
341717697353461|American Express
341332228049784|American Express
371540113229765|American Express
343296962842571|American Express
370997187537062|American Express
375630860196998|American Express
343006908007563|American Express
378201465962643|American Express
346226381490311|American Express
372153895600630|American Express
379819875387959|American Express
376923431576551|American Express
344254614439352|American Express
378325683685536|American Express
340351192145833|American Express
343105361278131|American Express
344637873533792|American Express
370012827800571|American Express
342126135355931|American Express
348350779767102|American Express
375142384257371|American Express
343318549310342|American Express
346240044576309|American Express
345566456998263|American Express
374547036445821|American Express
341814367903517|American Express
344652495794086|American Express
370825471614323|American Express
342070152355343|American Express
341024415426012|American Express
345437109688711|American Express
374535368511708|American Express
346033294681683|American Express
345340487741351|American Express
340924787116763|American Express
342036404645062|American Express
378200286548029|American Express
343563454270375|American Express
341535401667178|American Express
