Card number|Card type
6683870940229625|Maestro
6261726928487843|Maestro
5020064157592958|Maestro
5020050034425645|Maestro
6798592150654035|Maestro
6589362003281011|Maestro
5020248078797412|Maestro
5020342340929513|Maestro
5020688056245365|Maestro
6719229153820059|Maestro
5020125600595367|Maestro
6280639021651289|Maestro
6418424011208704|Maestro
5020422540773570|Maestro
6096183849502444|Maestro
5020896218564793|Maestro
6585947797873553|Maestro
6400127961874504|Maestro
5020776030509079|Maestro
6529495899209713|Maestro
6465758358136743|Maestro
6765318795421807|Maestro
6444844170187902|Maestro
6736312491202492|Maestro
5020569454545210|Maestro
6098906932929357|Maestro
6577473341127693|Maestro
6530651320606565|Maestro
5020409195318793|Maestro
6193091127389941|Maestro
6336628045900693|Maestro
5020520445396346|Maestro
6137496235157388|Maestro
6378324774186485|Maestro
6031916854761795|Maestro
6034267163256300|Maestro
6445134532493613|Maestro
5020183443116446|Maestro
5020496466985376|Maestro
5020456968239847|Maestro
5020345748494105|Maestro
5020606192496676|Maestro
6114312040740622|Maestro
5020903734575699|Maestro
6281457485005655|Maestro
5020000209563829|Maestro
5020053808915197|Maestro
6557608424387078|Maestro
5020969820464692|Maestro
5020588510907495|Maestro
6816961368053637|Maestro
5020010484746429|Maestro
6022103891056353|Maestro
5020358512954923|Maestro
6599252380172453|Maestro
6224983745471122|Maestro
6108024236044978|Maestro
6380483904002610|Maestro
5020478599835553|Maestro
6779490723431432|Maestro
5020974259982842|Maestro
5020672389162273|Maestro
5020967342925398|Maestro
6026246970289720|Maestro
6597398380987705|Maestro
5020031606041846|Maestro
6385920135515048|Maestro
6382098279770357|Maestro
5020355585759817|Maestro
6298305922506333|Maestro
5020383409680944|Maestro
6092718368806983|Maestro
6794295201619072|Maestro
6654887903468656|Maestro
5020709141156639|Maestro
6358482300990442|Maestro
5020586214795877|Maestro
5020901838226045|Maestro
5020292670345782|Maestro
5020395762292851|Maestro
6067046232727123|Maestro
5020014436414714|Maestro
5020269799630526|Maestro
6948951278286709|Maestro
5020737604831471|Maestro
5020934759920411|Maestro
5020215179301063|Maestro
6389625321489751|Maestro
5020198365361556|Maestro
5020616003380258|Maestro
5020672763507457|Maestro
5020299086883058|Maestro
5020214149634190|Maestro
6591284177587658|Maestro
6586228343028037|Maestro
6394289060907052|Maestro
5020663114212871|Maestro
6364321202050339|Maestro
6190782442562187|Maestro
6235192999650848|Maestro
5020258892553347|Maestro
5020471157624048|Maestro
6750920011914171|Maestro
6182515213886769|Maestro
5020517838847612|Maestro
5020354182076097|Maestro
6040152645433028|Maestro
5020556407785894|Maestro
6756206215333556|Maestro
5020940628410989|Maestro
5020310538684091|Maestro
5020263844773852|Maestro
6535995054218963|Maestro
5020748853843414|Maestro
6542039931160162|Maestro
6577264481615666|Maestro
6479665698295606|Maestro
5020221846164454|Maestro
