Card number|Card type
346503035490602|American Express
371456599783334|American Express
372336950873701|American Express
376809822670329|American Express
371697501286466|American Express
343449282548036|American Express
343765226690109|American Express
371081178699154|American Express
343114170253947|American Express
379016218961182|American Express
341885077575399|American Express
376908307026872|American Express
344078251595246|American Express
344770068845216|American Express
372907775731975|American Express
342690846494297|American Express
370477618260055|American Express
342896270028697|American Express
346646151066605|American Express
379547636550793|American Express
378378835756127|American Express
372647556107587|American Express
342336081480894|American Express
374458103826341|American Express
373790481050743|American Express
379234697819058|American Express
372427129112392|American Express
378068750545171|American Express
349805594181358|American Express
340083110714081|American Express
349659607617878|American Express
343012261080148|American Express
375547239450726|American Express
373077718770776|American Express
375901875324242|American Express
345715845468112|American Express
342118701746023|American Express
341925215831740|American Express
348748015909398|American Express
349968023325796|American Express
345517220587783|American Express
370994528958404|American Express
346198774522820|American Express
374361464405616|American Express
347660693154190|American Express
341556689990561|American Express
343333609533535|American Express
376648759329412|American Express
341914148573603|American Express
343539253195971|American Express
349485507403080|American Express
347279954661510|American Express
376485284676417|American Express
349735172425416|American Express
370564589355897|American Express
370640639798110|American Express
371501009330372|American Express
341047066824862|American Express
344854926256384|American Express
343520939865633|American Express
341081659755290|American Express
379010907079372|American Express
346725617150243|American Express
344287190447076|American Express
348445973967092|American Express
375268296049869|American Express
374329471651100|American Express
340386170674529|American Express
341003904795970|American Express
373705827604615|American Express
345346499389899|American Express
342185919912101|American Express
343883736002705|American Express
372934555166560|American Express
377782725177966|American Express
348720888090879|American Express
343511277091189|American Express
341000945810685|American Express
347467485291226|American Express
372424404847669|American Express
379151894448871|American Express
348308882086000|American Express
341996917137132|American Express
344754553029890|American Express
342742204056935|American Express
374022462693351|American Express
346835987127315|American Express
342912081197694|American Express
379908052913362|American Express
373510679184199|American Express
344358010047055|American Express
371203585236228|American Express
340697317519280|American Express
377887740610667|American Express
349012164682788|American Express
374061386877716|American Express
376481482515705|American Express
375840397577129|American Express
373045375439910|American Express
372410775781363|American Express
348541813223538|American Express
341583375687178|American Express
373721024181505|American Express
340066506698778|American Express
344072807053131|American Express
348588494955201|American Express
341937093346253|American Express
374614847521271|American Express
345851221193311|American Express
340116060046151|American Express
345424285460560|American Express
374722843216588|American Express
349271896562847|American Express
340748777581938|American Express
374844898469829|American Express
348877950018012|American Express
341551328049408|American Express
373978586623213|American Express
378799809194906|American Express
348657018198687|American Express
