Card number|Card type
5020896388082360|Maestro
5020197922423198|Maestro
6856041885950234|Maestro
6463711844531045|Maestro
5020354158851481|Maestro
6526661787861112|Maestro
6665214219769999|Maestro
5020718392237899|Maestro
6506848298737634|Maestro
6887019653768262|Maestro
6506524388736881|Maestro
6470593364261588|Maestro
6516762867952573|Maestro
5020579500414568|Maestro
5020052334263510|Maestro
6293322771628220|Maestro
6453907616203175|Maestro
5020771469511050|Maestro
5020508974401660|Maestro
6810811866010827|Maestro
5020466604330082|Maestro
5020216807435356|Maestro
5020723476454873|Maestro
6045675684634093|Maestro
6670631027383817|Maestro
5020875121864730|Maestro
5020673113911852|Maestro
6118861417616498|Maestro
5020948663984446|Maestro
5020125652538646|Maestro
5020430675957660|Maestro
5020244630247301|Maestro
6075453807799695|Maestro
5020674818434836|Maestro
5020968849363455|Maestro
6539002778929037|Maestro
6979611749126114|Maestro
5020593385219331|Maestro
5020425798796946|Maestro
5020812431885329|Maestro
5020579360447245|Maestro
5020210381392166|Maestro
6400598922888496|Maestro
5020674249723989|Maestro
6710585832105850|Maestro
6034911959212924|Maestro
5020015300767368|Maestro
5020214012327302|Maestro
5020343177631115|Maestro
6639882652115939|Maestro
6069623404087136|Maestro
6788989772570536|Maestro
6653495394282080|Maestro
5020263856955058|Maestro
5020026185153640|Maestro
6604627715410392|Maestro
6939526608981350|Maestro
6400663834763698|Maestro
6967360366769939|Maestro
6943680648868426|Maestro
5020366754599736|Maestro
5020769537402690|Maestro
5020447815900467|Maestro
6927347355215783|Maestro
5020853917018472|Maestro
5020150825308701|Maestro
5020997341081018|Maestro
6212966347876560|Maestro
5020369663437865|Maestro
6793462897675989|Maestro
6522477525824070|Maestro
6740458859648638|Maestro
6423267558248986|Maestro
5020616021613961|Maestro
5020661655984429|Maestro
6216223425844029|Maestro
5020810295332644|Maestro
6696990326215967|Maestro
5020009977679113|Maestro
5020599553788361|Maestro
6864423103304289|Maestro
5020161476030809|Maestro
6571397179281049|Maestro
5020587853473768|Maestro
5020219294755450|Maestro
6832176162429426|Maestro
5020601920598919|Maestro
5020865761908400|Maestro
5020271604501629|Maestro
6498114468339341|Maestro
6070437954219891|Maestro
5020238735833106|Maestro
5020869831426153|Maestro
5020516281056846|Maestro
5020422836179086|Maestro
6040190149987321|Maestro
5020747708155487|Maestro
5020418004056965|Maestro
5020088436787667|Maestro
5020832374873082|Maestro
6094779383535617|Maestro
5020134826304000|Maestro
5020572389934806|Maestro
6472385346177901|Maestro
5020453840187278|Maestro
5020562604174478|Maestro
5020747019388249|Maestro
5020417227390466|Maestro
5020643490572197|Maestro
6552882842496309|Maestro
5020133577599925|Maestro
6663826525205186|Maestro
6129817592026108|Maestro
5020405884301942|Maestro
6500313708967749|Maestro
5020985842616408|Maestro
5020538090171566|Maestro
6612545977017269|Maestro
6063572690040760|Maestro
6589004219226568|Maestro
6072415895870111|Maestro
6050539119785429|Maestro
6652526223278195|Maestro
5020250664280555|Maestro
5020337134834697|Maestro
6175558497448905|Maestro
5020079384049770|Maestro
6772520285514667|Maestro
6526817239330953|Maestro
5020216336096182|Maestro
5020066289341006|Maestro
6675739096083492|Maestro
5020707814736034|Maestro
5020087543915005|Maestro
5020171364791776|Maestro
5020951121423486|Maestro
6984726375728877|Maestro
5020372708208002|Maestro
6765196293316798|Maestro
6099514290692085|Maestro
6911850100452468|Maestro
5020150830786883|Maestro
6092222698065196|Maestro
5020702888964687|Maestro
6495813234422611|Maestro
5020302429284651|Maestro
6510417837135108|Maestro
5020504165264835|Maestro
6740214629433102|Maestro
6318522918620540|Maestro
6096066363728596|Maestro
6469838866495256|Maestro
5020495568123837|Maestro
5020351327380376|Maestro
6016699147011918|Maestro
5020709618525902|Maestro
5020864492446236|Maestro
6922822153266662|Maestro
6880024129264554|Maestro
5020261998803632|Maestro
5020859271236485|Maestro
5020896656786643|Maestro
6831791638318945|Maestro
6329293732358652|Maestro
6756431701453805|Maestro
6995888904357789|Maestro
6973160938778893|Maestro
5020406937491052|Maestro
5020509151792756|Maestro
5020341372111685|Maestro
6808303726914673|Maestro
6850887990233635|Maestro
5020960309600245|Maestro
6147913273499447|Maestro
5020575658212598|Maestro
5020346033353659|Maestro
5020337022224654|Maestro
5020959709416285|Maestro
5020292481386306|Maestro
6044540649435369|Maestro
5020033106639590|Maestro
6176066295585679|Maestro
6200129813752120|Maestro
5020921635680467|Maestro
5020390744005745|Maestro
5020239947260419|Maestro
6887595368049007|Maestro
5020999715105365|Maestro
5020861826016545|Maestro
