Card number|Card type
6479467772581468|Maestro
6035711117634533|Maestro
5020708555182768|Maestro
5020022922082911|Maestro
5020398516292797|Maestro
5020553031354965|Maestro
6004439100784688|Maestro
5020725328412223|Maestro
6805720287692385|Maestro
5020433465621751|Maestro
6433252953074359|Maestro
5020837177828399|Maestro
6178002732411953|Maestro
6289924999276876|Maestro
6072661578919507|Maestro
6978655492201823|Maestro
5020323914498242|Maestro
6290282382403426|Maestro
5020799566444776|Maestro
6867406771232301|Maestro
5020991133091467|Maestro
5020920208017693|Maestro
5020722586866471|Maestro
5020808623606606|Maestro
6772543781754595|Maestro
6290725692433780|Maestro
5020368287345694|Maestro
6235935170216478|Maestro
6743921048866368|Maestro
6138442852845607|Maestro
6424055741990377|Maestro
6832095673376589|Maestro
6283523132892304|Maestro
5020645206428622|Maestro
6172057739315546|Maestro
5020595713298531|Maestro
6526329678776373|Maestro
6737627271128081|Maestro
5020316463245675|Maestro
5020944405834726|Maestro
6747620469953103|Maestro
5020513356675634|Maestro
6140085834550930|Maestro
5020957451496851|Maestro
6675706752573983|Maestro
5020087823709300|Maestro
6088971089948438|Maestro
6558074398356137|Maestro
5020885585028706|Maestro
5020079354580473|Maestro
5020407065230494|Maestro
6038899588394591|Maestro
5020774323062336|Maestro
6656063301119600|Maestro
5020763158060796|Maestro
6974842588250138|Maestro
5020995820031041|Maestro
6533553139222179|Maestro
5020758873511743|Maestro
5020462636356419|Maestro
5020501892705031|Maestro
5020174834446088|Maestro
6825273467474121|Maestro
6014349837497728|Maestro
6740073269328018|Maestro
5020960574658902|Maestro
6708657274189363|Maestro
6156591205616094|Maestro
5020281277277092|Maestro
5020094485935678|Maestro
5020936273324467|Maestro
5020903116548421|Maestro
5020452543934721|Maestro
6520182173126552|Maestro
6571023511633289|Maestro
6435411405350381|Maestro
6278507577481662|Maestro
5020236942485843|Maestro
5020770532425975|Maestro
5020359341118524|Maestro
6850204448502175|Maestro
6415398555086440|Maestro
6299065179970033|Maestro
5020513812260948|Maestro
5020679884236478|Maestro
5020443572603675|Maestro
5020556409274384|Maestro
5020445419024494|Maestro
5020802195723139|Maestro
6972742542582364|Maestro
6193064639384411|Maestro
6000675829637830|Maestro
6122907680073786|Maestro
6057580690969779|Maestro
5020819869183499|Maestro
5020871511452061|Maestro
6980724916370261|Maestro
6595524065997469|Maestro
5020565690763906|Maestro
5020417353630883|Maestro
5020266294894201|Maestro
5020684276377039|Maestro
6724815452105011|Maestro
5020507454398271|Maestro
6007743897952854|Maestro
5020719279813943|Maestro
6182706026210921|Maestro
6892562060406037|Maestro
5020496881667658|Maestro
5020330259422679|Maestro
5020831911887332|Maestro
5020596611961097|Maestro
6473171965850484|Maestro
5020230918748656|Maestro
5020965225597607|Maestro
5020266200920579|Maestro
6935544229032473|Maestro
6001092568366689|Maestro
5020467486168236|Maestro
6964016873170663|Maestro
5020727389632756|Maestro
5020884165462120|Maestro
6125359681394851|Maestro
5020083926603250|Maestro
6011805933381887|Maestro
5020021946460731|Maestro
6300670858958733|Maestro
5020553501038049|Maestro
5020487178107037|Maestro
6874907359805476|Maestro
6515633866812608|Maestro
6092461678273525|Maestro
6567674749192062|Maestro
6723071810083232|Maestro
6548625768149346|Maestro
6848448261026235|Maestro
6444660725917175|Maestro
6263708886208443|Maestro
6553725422841080|Maestro
6910309165018186|Maestro
6955145232463666|Maestro
6019162903403354|Maestro
5020259431036893|Maestro
5020836171493234|Maestro
5020934506571574|Maestro
6474268177972772|Maestro
6472167112728442|Maestro
6970225417981202|Maestro
6781484103656086|Maestro
6209712805398811|Maestro
6483685053386711|Maestro
5020787763809784|Maestro
5020099863579105|Maestro
5020281081511652|Maestro
5020037189818609|Maestro
6007556041650988|Maestro
6308478055759900|Maestro
6821648425382033|Maestro
5020627581330565|Maestro
6436278932973764|Maestro
6386851520333201|Maestro
5020884493652608|Maestro
6975494386618956|Maestro
6207991610002725|Maestro
5020548624254945|Maestro
6677820726859200|Maestro
5020911614369455|Maestro
6737871214780117|Maestro
6208543532165186|Maestro
6530766533481711|Maestro
5020311279752741|Maestro
5020767465971108|Maestro
6439642411923821|Maestro
6021073111681630|Maestro
5020075823077778|Maestro
5020078697618024|Maestro
5020066446853380|Maestro
6578432884129010|Maestro
5020373921442931|Maestro
5020159744046912|Maestro
6918007338257010|Maestro
6156200701804481|Maestro
5020628424025453|Maestro
5020145490559539|Maestro
5020528935410055|Maestro
6822099988064908|Maestro
5020173571326883|Maestro
6960195778242944|Maestro
6233868327191595|Maestro
6862120768113789|Maestro
6396316698271920|Maestro
5020999535099160|Maestro
6621042698533005|Maestro
6815278507722001|Maestro
6069311639677521|Maestro
5020463864132902|Maestro
5020490051378956|Maestro
6057716550295240|Maestro
5020597139494009|Maestro
6500920101512649|Maestro
5020688851510658|Maestro
5020744612146876|Maestro
6572319187857098|Maestro
5020247896244490|Maestro
5020884151263961|Maestro
5020015075065683|Maestro
5020679916462365|Maestro
6662464425984139|Maestro
5020718485940458|Maestro
6896385152862925|Maestro
5020001900924153|Maestro
5020221690883910|Maestro
