Card number|Card type
372894651309516|American Express
378463430642813|American Express
371602738519945|American Express
348870307367927|American Express
371135232185202|American Express
374665522219110|American Express
348156260413183|American Express
370061654916844|American Express
370670496016108|American Express
342776851509275|American Express
374454737115888|American Express
375270980717900|American Express
342832223725261|American Express
348973978494028|American Express
376214310976744|American Express
374784395593848|American Express
343847019570423|American Express
377464368620558|American Express
375353798208401|American Express
343963957933786|American Express
340743335817429|American Express
376133281987110|American Express
373165232209080|American Express
344533621809131|American Express
378547711313860|American Express
344513329435041|American Express
378970647560737|American Express
347072477493465|American Express
370735226378175|American Express
346397873556164|American Express
370407277300199|American Express
371363416288614|American Express
343959314709422|American Express
371777361892999|American Express
340086797422795|American Express
375076985442414|American Express
379052582310409|American Express
371299118249423|American Express
349395343484998|American Express
341177835471776|American Express
373161544895328|American Express
344141279127440|American Express
347416995411857|American Express
345663422288448|American Express
347344385542745|American Express
375223183060818|American Express
341735594612557|American Express
349088388961950|American Express
348238779024170|American Express
377514544643187|American Express
342133839805906|American Express
373942699127090|American Express
373182739790967|American Express
346549396096991|American Express
374551565482056|American Express
379943066489794|American Express
372763355043210|American Express
344998180365629|American Express
344067409276957|American Express
341989473420315|American Express
377447728404672|American Express
379992186088267|American Express
346390776624551|American Express
342963778293270|American Express
343051266878940|American Express
348208296870074|American Express
379732561479933|American Express
376445818709522|American Express
370511739125092|American Express
376573784054555|American Express
347169223553715|American Express
376095189539527|American Express
378563184030899|American Express
347046003167652|American Express
348134072651217|American Express
349610645504651|American Express
342992296310753|American Express
342354616249015|American Express
341452407804765|American Express
377555056352121|American Express
347716297294103|American Express
346124885196353|American Express
347138361336613|American Express
372090683551544|American Express
346381262621367|American Express
347492773539052|American Express
342506042663248|American Express
342078871771187|American Express
379296510012187|American Express
372677163198760|American Express
340462742805105|American Express
349161543867733|American Express
349003247453123|American Express
348779558133872|American Express
340624449149125|American Express
371692303220284|American Express
349680764767470|American Express
342455699845908|American Express
377827762513423|American Express
348731662407171|American Express
378745966952925|American Express
375336042158498|American Express
373174096216108|American Express
340698658260062|American Express
374156754085189|American Express
344005587398060|American Express
341621902991406|American Express
370242005783485|American Express
373675035725249|American Express
371510724166169|American Express
378835208867161|American Express
373491106985021|American Express
379473241770249|American Express
341205479919956|American Express
377892112631168|American Express
345610446181422|American Express
373469948981507|American Express
374427743902226|American Express
340619640740722|American Express
376444247552751|American Express
371390953088123|American Express
371190114953086|American Express
371248065513190|American Express
370383748110246|American Express
346065195792813|American Express
346218246963384|American Express
372142784325631|American Express
374273141450131|American Express
346521624871420|American Express
377513462308450|American Express
379428523159255|American Express
378285655464221|American Express
349344126731274|American Express
348055771883134|American Express
348870228473994|American Express
372513275775684|American Express
372713184061099|American Express
349208986586005|American Express
373332345078592|American Express
348716931685061|American Express
377214735822639|American Express
379900290748338|American Express
378279298981428|American Express
341171754766555|American Express
374876345892781|American Express
341215195458999|American Express
378754541506719|American Express
375707439768117|American Express
378432177708228|American Express
375757391752492|American Express
341421746815949|American Express
379216765396507|American Express
341698135552338|American Express
377195310858181|American Express
372851468288226|American Express
347525454297548|American Express
347299774348858|American Express
348899565765209|American Express
348138422561265|American Express
370700185999494|American Express
375176744340881|American Express
376609083856033|American Express
348798608151205|American Express
