Card number|Card type
370859200965565|American Express
349592874629559|American Express
378825846224552|American Express
342468082479870|American Express
370099182443329|American Express
341126226982800|American Express
377015670944852|American Express
377763769577105|American Express
343761769484067|American Express
370177145705503|American Express
344087774248167|American Express
345342020292173|American Express
346036034879269|American Express
344700137783445|American Express
341298851939296|American Express
349306889944006|American Express
341820783635369|American Express
371818024451821|American Express
343081183472501|American Express
340213489176543|American Express
342843262844509|American Express
378585076305089|American Express
370266507859592|American Express
343040447796873|American Express
379949401474987|American Express
373200547751706|American Express
348755895229755|American Express
370177419266299|American Express
372287155923231|American Express
375839687136455|American Express
379672111255864|American Express
373351237375205|American Express
343005719893062|American Express
371276121289109|American Express
343666295684918|American Express
343791821384401|American Express
372383797595113|American Express
372849082750530|American Express
375117234283389|American Express
343529020618629|American Express
349427221199388|American Express
378766046746533|American Express
340615556376915|American Express
349127354268618|American Express
375049203672294|American Express
370198617900695|American Express
370479280836626|American Express
347388352884309|American Express
347634523487096|American Express
342857633313259|American Express
377593533774260|American Express
340697566687903|American Express
376576496060182|American Express
345180008887675|American Express
345226344393827|American Express
377350119258295|American Express
379485253283689|American Express
346524429707245|American Express
372924968773268|American Express
377941430470955|American Express
346117149107687|American Express
377628867885942|American Express
374285459796517|American Express
377988491052818|American Express
349168176478712|American Express
345066998666528|American Express
341761682010629|American Express
376697140447268|American Express
348586867472499|American Express
376553685084992|American Express
372654570361893|American Express
