Card number|Card type
4485947426377295|Visa
4929336115517011|Visa
4532501708296617|Visa
4716067508372279|Visa
4485039270457207|Visa
4929687659960425|Visa
4485899014663893|Visa
4024007165279828|Visa
4929985046989457|Visa
4495361689449155|Visa
4024007126969756|Visa
4532841765123803|Visa
4929245095308145|Visa
4916827367067262|Visa
4024007172653460|Visa
4929839454619272|Visa
4716200505584303|Visa
4532509088359921|Visa
4916154268486321|Visa
4024007191625721|Visa
4716965584467378|Visa
4716058138754309|Visa
4539302894702978|Visa
4916919899135616|Visa
4485323882424171|Visa
4716221623245999|Visa
4485168278484937|Visa
4865640471428838|Visa
4532860450646944|Visa
