Card number|Card type
377734734121360|American Express
344980609873904|American Express
348689618963442|American Express
375870835324784|American Express
372762589218499|American Express
379763317892939|American Express
346766215156034|American Express
346060399077004|American Express
341717008805431|American Express
377916575741543|American Express
376906555363666|American Express
372227645246447|American Express
345185973148375|American Express
377150144675582|American Express
379795814097950|American Express
342062796317219|American Express
345070548744280|American Express
377884829336264|American Express
349319688708969|American Express
374104760016038|American Express
375135164121668|American Express
372605914557299|American Express
343292122263006|American Express
345595342109074|American Express
346956495370955|American Express
342456942151060|American Express
340781722806191|American Express
376468414939806|American Express
347916896275335|American Express
342550736699936|American Express
372123981350333|American Express
345565578038222|American Express
342577706081894|American Express
375203147247529|American Express
376067776381860|American Express
374830463786879|American Express
344373505626909|American Express
375094042446559|American Express
371460946253082|American Express
379462384750506|American Express
349072268039665|American Express
373231490253218|American Express
370381812888804|American Express
374546615158854|American Express
341641978783479|American Express
373141949438718|American Express
340199608002696|American Express
379905145002682|American Express
349237712853074|American Express
373007266481567|American Express
346299972100045|American Express
349124609166598|American Express
373869057941319|American Express
371696846813091|American Express
340333209076458|American Express
376307875639945|American Express
371788695073669|American Express
377149037705233|American Express
379879022386510|American Express
372645267494419|American Express
375877987488317|American Express
377191305702435|American Express
379238005386015|American Express
374687840936241|American Express
341868132408483|American Express
344379678075493|American Express
379634929019197|American Express
349912310141359|American Express
340055348479265|American Express
379048056905914|American Express
378556269695065|American Express
347230867016995|American Express
376033552424712|American Express
348428071688208|American Express
347493040204538|American Express
371094540513730|American Express
377809031516551|American Express
346963393523271|American Express
343036561905811|American Express
342002335879345|American Express
370856235939516|American Express
342898190389241|American Express
342342268974543|American Express
347989992363982|American Express
370070689418361|American Express
349021227667132|American Express
348350697444867|American Express
342662885575088|American Express
341219418700468|American Express
376413012573474|American Express
348553728841932|American Express
372242951861036|American Express
378043655020018|American Express
340564105890523|American Express
376521330369464|American Express
374082319548950|American Express
377393312355138|American Express
344039061823905|American Express
344781637247669|American Express
379252781911300|American Express
375819403318751|American Express
370661361816896|American Express
343319127200822|American Express
