Card number|Card type
344412042753899|American Express
340980897807139|American Express
342814188801626|American Express
341161382472775|American Express
343688812271011|American Express
342342154130382|American Express
348591270718439|American Express
376827374762070|American Express
370771167561156|American Express
348163431144358|American Express
349281406989802|American Express
372632371120940|American Express
374062159844511|American Express
372215598812596|American Express
345373835873410|American Express
370599175796179|American Express
370990378879633|American Express
342886378168099|American Express
376715802536481|American Express
347142297174619|American Express
376216099939157|American Express
346053499462077|American Express
378722280640205|American Express
346556937182172|American Express
377803957689625|American Express
340250574901104|American Express
349967820870350|American Express
346389033347709|American Express
345241008937744|American Express
344919206916369|American Express
344218260218485|American Express
372118796683670|American Express
376222229231028|American Express
348410000596447|American Express
345343358638540|American Express
341906548959069|American Express
340492639249877|American Express
370803027560738|American Express
371898444864290|American Express
371428006099646|American Express
370322388771073|American Express
371059599857353|American Express
345726450501741|American Express
375805358190477|American Express
340737778080842|American Express
372022361080108|American Express
348898478065681|American Express
373195363614857|American Express
371628676868507|American Express
349774092915123|American Express
375757226794933|American Express
348407786660421|American Express
344176255778071|American Express
377531274044840|American Express
374488668019966|American Express
347504450360816|American Express
349957021167334|American Express
374128490594360|American Express
344958497152060|American Express
373612693340821|American Express
374128475201676|American Express
344146555868567|American Express
372574319731620|American Express
343956364424563|American Express
377901744764626|American Express
370570612162648|American Express
343699618834555|American Express
341179512485210|American Express
348782226566937|American Express
344795587354267|American Express
343401681817462|American Express
378431964461470|American Express
341003460822580|American Express
349453568899091|American Express
370768515862922|American Express
374313627307692|American Express
345039855854529|American Express
344799638636318|American Express
376430763410052|American Express
379229343731913|American Express
373106931880904|American Express
373470825415395|American Express
374543674331977|American Express
370330268888248|American Express
347501373310969|American Express
342366457420547|American Express
372233036805759|American Express
341399088330281|American Express
378284344466044|American Express
371136277067040|American Express
370804452732024|American Express
378053414477110|American Express
347841951745735|American Express
342114658234634|American Express
342663149737548|American Express
346729916600064|American Express
372960086505133|American Express
379168240076784|American Express
341591767874510|American Express
377655644125631|American Express
345730205190339|American Express
376806073640050|American Express
370518781467868|American Express
343438560200428|American Express
375294334696586|American Express
348278231591705|American Express
375617165983147|American Express
375466279171698|American Express
345303217088949|American Express
377398516226746|American Express
344859360994424|American Express
373340483604681|American Express
347660782594348|American Express
344429250026685|American Express
346522275189039|American Express
344976998832733|American Express
379454337191334|American Express
349476066815632|American Express
376193262633612|American Express
373603702331281|American Express
341128155235986|American Express
348623091356824|American Express
376361456744301|American Express
341808826048567|American Express
341849260748320|American Express
379069535869620|American Express
345775939544764|American Express
341075678756586|American Express
379223932922306|American Express
375009584327314|American Express
379518210732057|American Express
343013054679534|American Express
346733485117518|American Express
348409554812614|American Express
349355643894841|American Express
378024015197001|American Express
