Card number|Card type
342823713147884|American Express
378431196208541|American Express
379799720595149|American Express
344582715080091|American Express
376699766584598|American Express
345759506261556|American Express
344871628389560|American Express
373537192315570|American Express
345968834254056|American Express
376950900399413|American Express
378286000741065|American Express
346417572787702|American Express
341220361662986|American Express
379648835913186|American Express
342692348230906|American Express
375177931538261|American Express
376560551612798|American Express
340984798046193|American Express
378801145654245|American Express
379000012632652|American Express
372114395556854|American Express
340465383183948|American Express
345931944739507|American Express
344831660014856|American Express
341874546615341|American Express
377702199527074|American Express
343214720298630|American Express
371683108226634|American Express
376625499557775|American Express
378145491481435|American Express
343895001197275|American Express
375578056838347|American Express
347099533275727|American Express
378000111063875|American Express
348921817161373|American Express
376459765395334|American Express
341013319029360|American Express
340044742747717|American Express
377357361282402|American Express
374926509051607|American Express
345676926889081|American Express
349163093387005|American Express
379220093694070|American Express
346730431447767|American Express
343159214262636|American Express
343943867187939|American Express
372885681548362|American Express
370557833185201|American Express
346457942310785|American Express
377611659284508|American Express
345177058625807|American Express
343236822005639|American Express
344856307348292|American Express
346179851873849|American Express
377194971029240|American Express
340289861877155|American Express
372250759534523|American Express
342813831024990|American Express
348462798400183|American Express
346027495445476|American Express
378414276950000|American Express
378152910719585|American Express
377994873304447|American Express
373449903559357|American Express
345226384817560|American Express
378826742686688|American Express
377692552091992|American Express
373475066412530|American Express
371076209149237|American Express
341313194129750|American Express
344152761830714|American Express
342657651204608|American Express
348049338982398|American Express
375690579721437|American Express
341398870105109|American Express
376427187699245|American Express
347930946886603|American Express
370727558837811|American Express
345023795385455|American Express
343865445195185|American Express
374155295325120|American Express
371601305743011|American Express
372478669009183|American Express
348229938354723|American Express
346231946522400|American Express
342290027644164|American Express
378845641477502|American Express
342064649257089|American Express
347915434616125|American Express
378499330417286|American Express
343737741960812|American Express
341389539035472|American Express
379948600381928|American Express
340247987496748|American Express
340444443130256|American Express
376454185093304|American Express
372847280381173|American Express
371992688482578|American Express
