Card number|Card type
348666425175428|American Express
377229370051344|American Express
373954511647015|American Express
375091943255170|American Express
340621506257221|American Express
370149148820100|American Express
345613136105594|American Express
372610536114156|American Express
373292804428987|American Express
379620242699773|American Express
372634493904847|American Express
343531916622079|American Express
348332835001395|American Express
379028582621888|American Express
371736145257721|American Express
347318173289438|American Express
372143561099589|American Express
345245293181132|American Express
342429023777202|American Express
344800709048217|American Express
340593469839115|American Express
348026668084474|American Express
342818717845368|American Express
343308292482232|American Express
372082563397148|American Express
375542172191163|American Express
373936920430794|American Express
340333612966956|American Express
379138249307811|American Express
373010986085734|American Express
376249046676408|American Express
342507930454104|American Express
344875241299320|American Express
378350713305582|American Express
348329137122986|American Express
349588541201244|American Express
343977784769403|American Express
375917788828848|American Express
346129166354688|American Express
377702968792578|American Express
343246048380054|American Express
379699659056321|American Express
374976518111629|American Express
370923566416330|American Express
348171271503229|American Express
343257824458642|American Express
378615670877363|American Express
344182641006854|American Express
346594236371345|American Express
379480301249030|American Express
378263555263571|American Express
371349894280710|American Express
344887006294362|American Express
370096020784369|American Express
346453901235709|American Express
342755444278465|American Express
341449647530168|American Express
340641367439528|American Express
344214201953124|American Express
341276591562735|American Express
377374117044754|American Express
340812817450577|American Express
347925223232075|American Express
373394219174253|American Express
375407680920547|American Express
349016005477696|American Express
342340725254624|American Express
348851211947988|American Express
340667998723550|American Express
341537595847202|American Express
344567204579372|American Express
372268094662205|American Express
346455227607669|American Express
379114901115503|American Express
374198795178615|American Express
341759049713281|American Express
373458049491227|American Express
343429420178649|American Express
345367324490728|American Express
373605461026887|American Express
344935592818985|American Express
349024463137216|American Express
343255157362613|American Express
349140480382674|American Express
371307084259001|American Express
345315036415533|American Express
349897542879027|American Express
376422368385896|American Express
347100943214650|American Express
373743922198159|American Express
349841273935988|American Express
348550845103980|American Express
341037692307705|American Express
344602794765261|American Express
343101021487683|American Express
349816423452407|American Express
343822747077926|American Express
340286984304422|American Express
349163158594834|American Express
373102132751622|American Express
348104505225822|American Express
343835161272906|American Express
342728483436773|American Express
342056238348410|American Express
377741808133502|American Express
344117840257551|American Express
375990379012817|American Express
347517749433178|American Express
344697914676950|American Express
379028262935251|American Express
341925667375840|American Express
343359450435637|American Express
344326574114611|American Express
346321686807812|American Express
348667475397201|American Express
345847128776075|American Express
341118941035535|American Express
341042748231289|American Express
371132157853237|American Express
373968319982986|American Express
372746742692237|American Express
373026203881085|American Express
371868669465180|American Express
344812703782527|American Express
347097603489095|American Express
375413933008205|American Express
345340929926305|American Express
342706475622204|American Express
379684329269868|American Express
349493803618682|American Express
343072730809816|American Express
342644369639200|American Express
370809292242217|American Express
377258435758585|American Express
378072940474854|American Express
342512419521977|American Express
379022571904264|American Express
375925676689396|American Express
343374371787743|American Express
375511021829851|American Express
371203457849447|American Express
379854708708204|American Express
348997979104583|American Express
377440734741047|American Express
349762146055996|American Express
344253212386239|American Express
342178227457828|American Express
345968206890628|American Express
349287866796660|American Express
347716358835059|American Express
378001307473753|American Express
346179882106193|American Express
345121823701584|American Express
345935327174026|American Express
378921337404991|American Express
372147410884422|American Express
379177752404854|American Express
343019291171276|American Express
347111216771219|American Express
377478834963707|American Express
370403188804833|American Express
372088063532449|American Express
340745042153436|American Express
376601760117151|American Express
345628486239975|American Express
378078350252581|American Express
374167714676793|American Express
346912436778525|American Express
375457919995018|American Express
347708146148556|American Express
345972702366109|American Express
340664399377003|American Express
345348951358156|American Express
347919431382913|American Express
342732193724569|American Express
376090391771497|American Express
372514576164040|American Express
347663154873316|American Express
347879440905049|American Express
342958447530433|American Express
371086206378598|American Express
349863785277303|American Express
342753206498850|American Express
340894873271576|American Express
375828354948433|American Express
341977847945950|American Express
373275828873528|American Express
372759610365083|American Express
347298723973972|American Express
