Card number|Card type
371333267425169|American Express
377555537628867|American Express
349334217594566|American Express
348204454345124|American Express
340421707826068|American Express
379893319130200|American Express
348546156568886|American Express
340394319280786|American Express
375460019270506|American Express
345378504965272|American Express
370169357397061|American Express
347273425934713|American Express
344859792261285|American Express
349294220030000|American Express
342039070003459|American Express
375474775246675|American Express
340447990640726|American Express
345836508667558|American Express
372809787003759|American Express
377178569949067|American Express
343635514160414|American Express
340275921145923|American Express
349375988747271|American Express
371230650289097|American Express
376102762926764|American Express
346589176588346|American Express
343017541384491|American Express
373516324821564|American Express
375354332718145|American Express
343708052559428|American Express
343815554813334|American Express
346449290532789|American Express
372595265520584|American Express
373589704889956|American Express
374342983141833|American Express
371848928914442|American Express
378184656842172|American Express
373223029140156|American Express
342936833042577|American Express
370248441361018|American Express
375764461897561|American Express
371285057893123|American Express
372103702666506|American Express
379261458777456|American Express
373271899526251|American Express
370075967100417|American Express
343109947130907|American Express
347444506461450|American Express
348785659062076|American Express
343161096185521|American Express
341577714760530|American Express
371361070766636|American Express
349342146729674|American Express
345848996209165|American Express
349618987084711|American Express
373050858025996|American Express
345370633548129|American Express
374544889253246|American Express
379296279412511|American Express
372862419503753|American Express
375941142555400|American Express
345728569850589|American Express
378162984327108|American Express
378120769124447|American Express
341297254618341|American Express
372180125667626|American Express
345190481746751|American Express
375142837440723|American Express
374676400549825|American Express
347811259548305|American Express
378441494356702|American Express
375222734818039|American Express
371238160280506|American Express
344015990797527|American Express
348206722146770|American Express
374852144479906|American Express
343373947961634|American Express
343570759914854|American Express
379873694146724|American Express
375248910908187|American Express
378653174964346|American Express
343632012566788|American Express
341850385653155|American Express
340418885134240|American Express
342695484896687|American Express
373394250112717|American Express
340447745351900|American Express
340754485466362|American Express
347312996054905|American Express
372037122195219|American Express
341747983126784|American Express
377150656100896|American Express
373461500171726|American Express
376964914957702|American Express
342304664064691|American Express
371252283482725|American Express
379717832648879|American Express
374647416633465|American Express
377737382924951|American Express
376709174459497|American Express
373511746106736|American Express
377008340417243|American Express
370195037193505|American Express
379772480976312|American Express
376603582283690|American Express
376670749450942|American Express
344047391330616|American Express
347976077763871|American Express
349541654173072|American Express
341721795320307|American Express
373736213289208|American Express
